qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
ESSENPOLF1H_W36,high,0.2915601200000001,Neutral (N=0),0.2915601200000001,0.0
HIGHEDWRNGB_W36,low,0.3152783105431629,Neutral (N=0),0.3152783105431629,0.0
HIGHEDWRNGB_W36,high,0.1437006205431629,Neutral (N=0),0.1437006205431629,0.0
HIGHEDWRNGC_W36,low,0.581615304205181,Neutral (N=0),0.581615304205181,0.0
HIGHEDWRNGC_W36,high,0.6775201179547345,Neutral (N=0),0.6775201179547345,0.0
IMPROVE1_W36,low,0.5109616086434904,Neutral (N=0),0.5109616086434904,0.0
IMPROVE1_W36,high,0.6107622587503643,Neutral (N=0),0.6107622587503643,0.0
IMPROVE2_W36,low,1.1384076904723148,Neutral (N=0),1.1384076904723148,0.0
IMPROVE2_W36,high,1.039460440472315,Neutral (N=0),1.039460440472315,0.0
IMPROVE3_W36,low,0.4817890011497397,Neutral (N=0),0.4817890011497397,0.0
IMPROVE3_W36,high,0.6170379893248115,Neutral (N=0),0.6170379893248115,0.0
MOREWMN1F2_W36,low,0.05334789070438245,Neutral (N=0),0.05334789070438245,0.0
MOREWMN1F2_W36,high,0.10824637747410987,Neutral (N=0),0.10824637747410987,0.0
POLCHF1_W36,low,1.0286130979012587,Neutral (N=0),1.0286130979012587,0.0
POLCHF1_W36,high,1.3654232199999998,Neutral (N=0),1.3654232199999998,0.0
TRAITBIZMF2C_W36,low,0.20713441000000005,Neutral (N=0),0.20713441000000005,0.0
TRAITBIZMF2C_W36,high,0.38180681,Neutral (N=0),0.38180681,0.0
TRAITBIZMF2D_W36,low,0.25720761000000003,Neutral (N=0),0.25720761000000003,0.0
TRAITBIZMF2D_W36,high,0.29943742789778305,Neutral (N=0),0.29943742789778305,0.0
TRAITBIZMF2E_W36,low,0.3019403719483564,Neutral (N=0),0.3019403719483564,0.0
TRAITBIZMF2E_W36,high,0.45778235694835634,Neutral (N=0),0.45778235694835634,0.0
TRAITBIZMF2G_W36,low,0.19006291499999997,Neutral (N=0),0.19006291499999997,0.0
TRAITBIZMF2G_W36,high,0.33139915500000006,Neutral (N=0),0.33139915500000006,0.0
TRAITBIZWF2C_W36,low,0.2481091119183506,Neutral (N=0),0.2481091119183506,0.0
