attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q4,122,244,0.3434245913780245,0.26229508196721313,0.2171106557377049,0.3114754098360656,0.26229508196721313,0.26229508196721313,0.3333333333333333,-0.07103825136612019,-0.1162226775956284,-0.02185792349726773,0.999000499750125
education,Less than high school,College graduate/some postgrad,steered,6.0,Steered N=6,All,486,972,0.25089930296449475,0.4125514403292181,0.3940329218106996,0.43106995884773663,0.4125514403292181,0.4125514403292181,0.3333333333333333,0.07921810699588477,0.060699588477366284,0.09773662551440332,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,6.0,Steered N=6,Q1,121,242,0.06905410319135591,0.371900826446281,0.3305785123966942,0.4132231404958678,0.371900826446281,0.371900826446281,0.3333333333333333,0.03856749311294766,-0.0027548209366390908,0.07988980716253447,0.033483258370814596
education,Less than high school,College graduate/some postgrad,steered,6.0,Steered N=6,Q2,122,244,0.15552976945782074,0.4180327868852459,0.38114754098360654,0.45081967213114754,0.4180327868852459,0.4180327868852459,0.3333333333333333,0.0846994535519126,0.04781420765027322,0.11748633879781423,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,6.0,Steered N=6,Q3,121,242,0.26784469192948973,0.4256198347107438,0.384297520661157,0.4628099173553719,0.4256198347107438,0.4256198347107438,0.3333333333333333,0.09228650137741051,0.05096418732782371,0.1294765840220386,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,6.0,Steered N=6,Q4,122,244,0.5098170094858034,0.4344262295081967,0.4016393442622951,0.46311475409836067,0.4344262295081967,0.4344262295081967,0.3333333333333333,0.10109289617486339,0.06830601092896177,0.12978142076502736,0.0004997501249375312
education,Less than high school,High school graduate,steered,8.0,Steered N=8,All,486,972,0.1685863093397156,0.23045267489711935,0.20781893004115226,0.25411522633744854,0.23045267489711935,0.23045267489711935,0.3333333333333333,-0.10288065843621397,-0.12551440329218105,-0.07921810699588477,1.0
education,Less than high school,High school graduate,steered,8.0,Steered N=8,Q1,121,242,0.05022713243882999,0.21074380165289255,0.16942148760330578,0.2603305785123967,0.21074380165289255,0.21074380165289255,0.3333333333333333,-0.12258953168044076,-0.16391184573002754,-0.0730027548209366,1.0
education,Less than high school,High school graduate,steered,8.0,Steered N=8,Q2,122,244,0.10533572781477823,0.24180327868852458,0.19672131147540983,0.2827868852459016,0.24180327868852458,0.24180327868852458,0.3333333333333333,-0.09153005464480873,-0.13661202185792348,-0.050546448087431695,1.0
education,Less than high school,High school graduate,steered,8.0,Steered N=8,Q3,121,242,0.1744355733262929,0.21487603305785125,0.16942148760330578,0.2603305785123967,0.21487603305785125,0.21487603305785125,0.3333333333333333,-0.11845730027548207,-0.16391184573002754,-0.0730027548209366,1.0
