attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
socioeco,high,6.0,1.1950650462013472,0.9121337776006078,3.3626188018731935,0.45164417125291595,0.01152917079390263,0.024291497975708502,0.0,0.05263157894736842,0.0,494
socioeco,high,8.0,1.1858036629103432,0.9047017646071618,3.3323562586278865,0.46869812778490333,0.011361794840857375,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,10.0,1.1777395580340069,0.8982125518252457,3.306317669928726,0.47888830695209555,0.011282977364038773,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,12.0,1.1735209103372108,0.894694301357316,3.293336655710575,0.48373211789028236,0.011179648138905898,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,14.0,1.1694154087315636,0.8914238136755759,3.280158827871181,0.4884546269317349,0.011155344900079071,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,16.0,1.168215950477951,0.8903574928019837,3.276780329202638,0.4899950039481145,0.011102172124386708,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,18.0,1.165766536149742,0.8883412812369863,3.2692186731504163,0.4920943785810316,0.011053895488179935,0.024291497975708502,0.0,0.0,0.0,494
socioeco,high,20.0,1.1641543804918113,0.8870609180511465,3.264064869960162,0.4940525286031649,0.011051329388467018,0.024291497975708502,0.0,0.0,0.0,494
socioeco,low,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
socioeco,low,2.0,1.2072933545574072,0.9197502818291001,3.4179083498178446,0.4309777308001999,0.002355035161252432,0.0,0.0,0.37044534412955465,0.0,494
socioeco,low,4.0,1.2612401603889813,0.9623449867823862,3.6023883227085114,0.36503457150398927,0.0026165603319278415,0.0,0.0,0.7631578947368421,0.0,494
socioeco,low,6.0,1.2593684590412004,0.9607776479803555,3.596498830816979,0.35787911947683687,0.0026517629493405773,0.0,0.0,0.7813765182186235,0.0,494
socioeco,low,8.0,1.257822427187907,0.9595286388670734,3.5912612330356284,0.3529279876151543,0.002666904873711973,0.0,0.0,0.7591093117408907,0.0,494
socioeco,low,10.0,1.2544266847152497,0.9568213643017676,3.5795923843106228,0.3515265077469919,0.002672476353955414,0.0,0.0,0.7226720647773279,0.0,494
socioeco,low,12.0,1.2521322670977888,0.9550153052044262,3.571507720878673,0.3505851061057038,0.0026573188421201007,0.0,0.0,0.6781376518218624,0.0,494
socioeco,low,14.0,1.2507694538211744,0.9539623257159443,3.5666971047591143,0.3491774416906717,0.00266619538497457,0.0,0.0,0.645748987854251,0.0,494
socioeco,low,16.0,1.250369315921175,0.9536714071027169,3.5651676694435572,0.3476312927066036,0.0026591767702303978,0.0,0.0,0.611336032388664,0.0,494
socioeco,low,18.0,1.2488112917155236,0.9524270978943842,3.5598225177179073,0.34667633566390105,0.0026535527237055542,0.0,0.0,0.5647773279352226,0.0,494
socioeco,low,20.0,1.247854713047308,0.9516805538123125,3.556498877527483,0.346366543899803,0.0026495621651072827,0.0,0.0,0.52834008097166,0.0,494
socioeco,mid,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
socioeco,mid,2.0,1.0204688406909959,0.7732907627393081,2.856891193129221,0.6104918665512769,0.00601180232852038,0.0,0.0,0.0020242914979757085,0.0,494
socioeco,mid,4.0,0.9936156715049183,0.7492201098260073,2.77901300675805,0.6454646852541724,0.005034475925953209,0.0,0.0,0.0,0.0,494
socioeco,mid,6.0,0.9913549003471807,0.7469569559697129,2.7714634121058435,0.6500391382461497,0.004772014952170437,0.0,0.0,0.0,0.0,494
socioeco,mid,8.0,0.9933242117295258,0.7484038947066683,2.776030056232823,0.6501064065572517,0.004640292551573325,0.0,0.0,0.0,0.0,494
socioeco,mid,10.0,0.9955831655941306,0.7500517837290857,2.782084378455701,0.6494351445848836,0.004568851550649802,0.0,0.0,0.0,0.0,494
socioeco,mid,12.0,0.9995574578031414,0.7531230734542771,2.7927704431565914,0.6474041293610525,0.004516624100738922,0.0,0.0,0.0,0.0,494
socioeco,mid,14.0,1.0047422368667214,0.7572349168565716,2.8067175410006744,0.6445365622201351,0.004490227063007582,0.0,0.0,0.0,0.0,494
socioeco,mid,16.0,1.0051577745938445,0.7575282949744351,2.8078494890363728,0.6445178132528587,0.004436998679504552,0.0,0.0,0.0,0.0,494
socioeco,mid,18.0,1.0065109617445929,0.7585739492987065,2.8116752578350424,0.6437904744493432,0.004445047016779884,0.0,0.0,0.0,0.0,494
socioeco,mid,20.0,1.0038720297107562,0.7565205683556936,2.804129345939441,0.6456345640249505,0.00439812567255813,0.0,0.0,0.0,0.0,494
