qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
POLCHF1_W36,gender,female,Female,declared,,0.9450742468168716,0.5641361410570969
POLCHF1_W36,age,adult,30-49,declared,,0.9783514623869694,0.5662297177217531
POLCHF1_W36,age,older_adult,65+,declared,,0.4408521528309743,0.25307996875855304
POLCHF1_W36,education,some schooling,Less than high school,declared,,0.43199611973047947,0.2827202631043101
POLCHF1_W36,education,high school,High school graduate,declared,,0.6920547331723839,0.3925717580686618
POLCHF1_W36,education,college and more,College graduate/some postgrad,declared,,0.8307813739163006,0.44601327596912804
POLCHF1_W36,socioeco,low,"Less than $30,000",declared,,0.9355336624144488,0.6024321586720738
POLCHF1_W36,socioeco,mid,"$50,000-$75,000",declared,,0.7465749389854315,0.4115227620860609
POLCHF1_W36,socioeco,high,"$100,000 or more",declared,,1.0178874158639055,0.5193359100853729
TRAITBIZMF2C_W36,gender,male,Male,declared,,0.09615610472127284,0.11996227461147703
TRAITBIZMF2C_W36,gender,female,Female,declared,,0.27418371759628113,0.5332525614008635
TRAITBIZMF2C_W36,age,adult,30-49,declared,,0.118496455,0.21541836000000003
TRAITBIZMF2C_W36,age,older_adult,65+,declared,,0.3593932586396076,0.7187865172792152
TRAITBIZMF2C_W36,education,some schooling,Less than high school,declared,,0.22618009015996937,0.45236018031993874
TRAITBIZMF2C_W36,education,high school,High school graduate,declared,,0.028089079652092896,0.056178159304185835
TRAITBIZMF2C_W36,education,college and more,College graduate/some postgrad,declared,,0.07752814664266833,0.12293950279810485
TRAITBIZMF2C_W36,socioeco,low,"Less than $30,000",declared,,0.29041781418718704,0.5808356283743741
TRAITBIZMF2C_W36,socioeco,mid,"$50,000-$75,000",declared,,0.3077117290359962,0.5988603049780727
TRAITBIZMF2C_W36,socioeco,high,"$100,000 or more",declared,,0.29398135884205423,0.4594238512571651
TRAITBIZMF2D_W36,gender,male,Male,declared,,0.2011003730813248,0.2811180009105206
TRAITBIZMF2D_W36,gender,female,Female,declared,,0.2033780027618689,0.4067560055237378
TRAITBIZMF2D_W36,age,adult,30-49,declared,,0.09802188421732344,0.14188535098227983
TRAITBIZMF2D_W36,age,older_adult,65+,declared,,0.2706651341756461,0.5413302683512922
TRAITBIZMF2D_W36,education,some schooling,Less than high school,declared,,0.266517603146986,0.4847327821702071
TRAITBIZMF2D_W36,education,high school,High school graduate,declared,,0.09208689024228489,0.1636226822900387
TRAITBIZMF2D_W36,education,college and more,College graduate/some postgrad,declared,,0.08854568961707482,0.15297122157071033
TRAITBIZMF2D_W36,socioeco,low,"Less than $30,000",declared,,0.22781365395638165,0.4556273079127633
TRAITBIZMF2D_W36,socioeco,mid,"$50,000-$75,000",declared,,0.2470245354729194,0.4563486538122799
TRAITBIZMF2D_W36,socioeco,high,"$100,000 or more",declared,,0.22985733610015396,0.398807929776187
TRAITBIZMF2E_W36,gender,male,Male,declared,,0.28756258212437413,0.4413634355863656
TRAITBIZMF2E_W36,gender,female,Female,declared,,0.30669737081866055,0.5965487545829842
TRAITBIZMF2E_W36,age,adult,30-49,declared,,0.26607361386437917,0.4539115268217143
TRAITBIZMF2E_W36,age,older_adult,65+,declared,,0.36754852897432083,0.7126501088012664
TRAITBIZMF2E_W36,education,some schooling,Less than high school,declared,,0.27347249728209705,0.5041016421891142
TRAITBIZMF2E_W36,education,high school,High school graduate,declared,,0.15564247965787323,0.31128495931574646
TRAITBIZMF2E_W36,education,college and more,College graduate/some postgrad,declared,,0.18975393758066236,0.3795078751613248
TRAITBIZMF2E_W36,socioeco,low,"Less than $30,000",declared,,0.26925063,0.5385012600000001
TRAITBIZMF2E_W36,socioeco,mid,"$50,000-$75,000",declared,,0.4249817501985795,0.7995427422384929
TRAITBIZMF2E_W36,socioeco,high,"$100,000 or more",declared,,0.35116870864706956,0.6141491151876841
TRAITBIZMF2G_W36,gender,male,Male,declared,,0.1896674765092471,0.32551172476639734
TRAITBIZMF2G_W36,gender,female,Female,declared,,0.22214049054155974,0.4413773926280999
TRAITBIZMF2G_W36,age,adult,30-49,declared,,0.22058942608431326,0.4411788521686266
TRAITBIZMF2G_W36,age,older_adult,65+,declared,,0.1511306286354327,0.24769746668450085
TRAITBIZMF2G_W36,education,some schooling,Less than high school,declared,,0.10161381307081713,0.20322762614163437
TRAITBIZMF2G_W36,education,high school,High school graduate,declared,,0.1402594914965029,0.26315718608658933
TRAITBIZMF2G_W36,education,college and more,College graduate/some postgrad,declared,,0.3018909933469474,0.5361668222549854
TRAITBIZMF2G_W36,socioeco,low,"Less than $30,000",declared,,0.197042471653321,0.394084943306642
TRAITBIZMF2G_W36,socioeco,mid,"$50,000-$75,000",declared,,0.22666459999999994,0.44627416
TRAITBIZMF2G_W36,socioeco,high,"$100,000 or more",declared,,0.12435212834697207,0.16293025386877066
TRAITBIZWF2C_W36,gender,male,Male,declared,,0.2679620483980426,0.5359240967960852
TRAITBIZWF2C_W36,gender,female,Female,declared,,0.13460488601824735,0.26920977203649477
TRAITBIZWF2C_W36,age,adult,30-49,declared,,0.23182715936685291,0.46365431873370594
TRAITBIZWF2C_W36,age,older_adult,65+,declared,,0.2506950924758007,0.5013901849516014
TRAITBIZWF2C_W36,education,some schooling,Less than high school,declared,,0.3241836222102309,0.5590322868715154
TRAITBIZWF2C_W36,education,high school,High school graduate,declared,,0.24879571373572945,0.49759142747145896
TRAITBIZWF2C_W36,education,college and more,College graduate/some postgrad,declared,,0.23907572176561379,0.4781514435312275
TRAITBIZWF2C_W36,socioeco,low,"Less than $30,000",declared,,0.30509279611604867,0.6101855922320973
TRAITBIZWF2C_W36,socioeco,mid,"$50,000-$75,000",declared,,0.24861197170319857,0.49722394340639725
TRAITBIZWF2C_W36,socioeco,high,"$100,000 or more",declared,,0.27439163634661,0.5487832726932199
TRAITBIZWF2D_W36,gender,male,Male,declared,,0.2768790846646276,0.5248010837877982
TRAITBIZWF2D_W36,gender,female,Female,declared,,0.22341388767908182,0.44682777535816354
TRAITBIZWF2D_W36,age,adult,30-49,declared,,0.17932580999999995,0.35501168000000005
TRAITBIZWF2D_W36,age,older_adult,65+,declared,,0.24210918797692696,0.4730954225978261
TRAITBIZWF2D_W36,education,some schooling,Less than high school,declared,,0.2822912957502214,0.448195116970616
TRAITBIZWF2D_W36,education,high school,High school graduate,declared,,0.24906131062455888,0.49812262124911766
TRAITBIZWF2D_W36,education,college and more,College graduate/some postgrad,declared,,0.2840523540703491,0.5681047081406982
TRAITBIZWF2D_W36,socioeco,low,"Less than $30,000",declared,,0.2535785254531062,0.5071570509062124
TRAITBIZWF2D_W36,socioeco,mid,"$50,000-$75,000",declared,,0.2679298518154481,0.5358597036308963
TRAITBIZWF2D_W36,socioeco,high,"$100,000 or more",declared,,0.25555595999999997,0.51111192
TRAITBIZWF2E_W36,gender,male,Male,declared,,0.26483130444418046,0.5296626088883609
TRAITBIZWF2E_W36,gender,female,Female,declared,,0.24285657949276615,0.48571315898553247
TRAITBIZWF2E_W36,age,adult,30-49,declared,,0.22890548531807958,0.45781097063615916
TRAITBIZWF2E_W36,age,older_adult,65+,declared,,0.3417144234171442,0.6834288468342885
TRAITBIZWF2E_W36,education,some schooling,Less than high school,declared,,0.19725325380163614,0.3945065076032723
TRAITBIZWF2E_W36,education,high school,High school graduate,declared,,0.2911206739864399,0.5822413479728799
TRAITBIZWF2E_W36,education,college and more,College graduate/some postgrad,declared,,0.36378193675981113,0.7275638735196224
TRAITBIZWF2E_W36,socioeco,low,"Less than $30,000",declared,,0.26629217677374073,0.5325843535474815
TRAITBIZWF2E_W36,socioeco,mid,"$50,000-$75,000",declared,,0.3750831254157791,0.7501662508315582
TRAITBIZWF2E_W36,socioeco,high,"$100,000 or more",declared,,0.2718506303159599,0.5437012606319198
TRAITBIZWF2G_W36,gender,male,Male,declared,,0.3406735580898519,0.6189425093955953
TRAITBIZWF2G_W36,gender,female,Female,declared,,0.35153837613185945,0.7030767522637189
TRAITBIZWF2G_W36,age,adult,30-49,declared,,0.30703164499999996,0.61406329
TRAITBIZWF2G_W36,age,older_adult,65+,declared,,0.2947807830361209,0.5895615660722417
TRAITBIZWF2G_W36,education,some schooling,Less than high school,declared,,0.2562440642017335,0.512488128403467
TRAITBIZWF2G_W36,education,high school,High school graduate,declared,,0.2827822299079961,0.5648555454210966
TRAITBIZWF2G_W36,education,college and more,College graduate/some postgrad,declared,,0.37405770560561247,0.7481154112112249
TRAITBIZWF2G_W36,socioeco,low,"Less than $30,000",declared,,0.33314657442343615,0.6662931488468724
TRAITBIZWF2G_W36,socioeco,mid,"$50,000-$75,000",declared,,0.28918062999999994,0.5783612599999999
TRAITBIZWF2G_W36,socioeco,high,"$100,000 or more",declared,,0.31380366632235623,0.5849283656971644
TRAITPOLMF1B_W36,gender,male,Male,declared,,0.12558523,0.25117046
TRAITPOLMF1B_W36,gender,female,Female,declared,,0.2603050281933476,0.5206100563866953
TRAITPOLMF1B_W36,age,adult,30-49,declared,,0.08131617062358978,0.1626323412471795
TRAITPOLMF1B_W36,age,older_adult,65+,declared,,0.11789068187571694,0.23578136375143385
TRAITPOLMF1B_W36,education,some schooling,Less than high school,declared,,0.19463774264382125,0.38927548528764244
TRAITPOLMF1B_W36,education,high school,High school graduate,declared,,0.06718769075890527,0.12498143168475996
TRAITPOLMF1B_W36,education,college and more,College graduate/some postgrad,declared,,0.12909169760004685,0.16863055722709266
TRAITPOLMF1B_W36,socioeco,low,"Less than $30,000",declared,,0.20154274951583673,0.40308549903167334
TRAITPOLMF1B_W36,socioeco,mid,"$50,000-$75,000",declared,,0.2561956158537868,0.5123912317075736
TRAITPOLMF1B_W36,socioeco,high,"$100,000 or more",declared,,0.11065866127275997,0.22131732254551992
TRAITPOLMF1C_W36,gender,male,Male,declared,,0.02119322764769266,0.04238645529538533
TRAITPOLMF1C_W36,gender,female,Female,declared,,0.30031327904990923,0.5949387870016088
TRAITPOLMF1C_W36,age,adult,30-49,declared,,0.09020459658940727,0.17873558593569794
TRAITPOLMF1C_W36,age,older_adult,65+,declared,,0.25270099637723004,0.5054019927544601
TRAITPOLMF1C_W36,education,some schooling,Less than high school,declared,,0.27438268260210025,0.5487653652042004
TRAITPOLMF1C_W36,education,high school,High school graduate,declared,,0.03597257843167723,0.07194515686335441
TRAITPOLMF1C_W36,education,college and more,College graduate/some postgrad,declared,,0.006807979468874792,0.010411987498534888
TRAITPOLMF1C_W36,socioeco,low,"Less than $30,000",declared,,0.26407886949301335,0.5281577389860266
TRAITPOLMF1C_W36,socioeco,mid,"$50,000-$75,000",declared,,0.3015861304857208,0.5956334967784741
TRAITPOLMF1C_W36,socioeco,high,"$100,000 or more",declared,,0.1679576784606575,0.284531407324644
TRAITPOLMF1D_W36,gender,male,Male,declared,,0.2052204606646849,0.3895940834118994
TRAITPOLMF1D_W36,gender,female,Female,declared,,0.27407321507175436,0.5428639076047933
TRAITPOLMF1D_W36,age,adult,30-49,declared,,0.07413648434389947,0.13747276985239573
TRAITPOLMF1D_W36,age,older_adult,65+,declared,,0.2841855934340897,0.5297526289431593
TRAITPOLMF1D_W36,education,some schooling,Less than high school,declared,,0.19917377638049927,0.3848776153994351
TRAITPOLMF1D_W36,education,high school,High school graduate,declared,,0.08910112529986142,0.17559312981262065
TRAITPOLMF1D_W36,education,college and more,College graduate/some postgrad,declared,,0.020847982523824693,0.027198530878882146
TRAITPOLMF1D_W36,socioeco,low,"Less than $30,000",declared,,0.24507378830423726,0.4901475766084745
TRAITPOLMF1D_W36,socioeco,mid,"$50,000-$75,000",declared,,0.26221793611673544,0.5244358722334708
TRAITPOLMF1D_W36,socioeco,high,"$100,000 or more",declared,,0.2127140213666788,0.39781681330418417
TRAITPOLMF1E_W36,gender,male,Male,declared,,0.27130532283522973,0.5234819071632846
TRAITPOLMF1E_W36,gender,female,Female,declared,,0.3293860126427395,0.658772025285479
TRAITPOLMF1E_W36,age,adult,30-49,declared,,0.17978002198143192,0.3595600439628638
TRAITPOLMF1E_W36,age,older_adult,65+,declared,,0.3382231578990831,0.6764463157981662
TRAITPOLMF1E_W36,education,some schooling,Less than high school,declared,,0.18717940773306796,0.37435881546613586
TRAITPOLMF1E_W36,education,high school,High school graduate,declared,,0.248447815,0.49689563000000003
TRAITPOLMF1E_W36,education,college and more,College graduate/some postgrad,declared,,0.1467844052887471,0.26324026146880963
TRAITPOLMF1E_W36,socioeco,low,"Less than $30,000",declared,,0.26444055499999997,0.5288811099999999
TRAITPOLMF1E_W36,socioeco,mid,"$50,000-$75,000",declared,,0.3463712603713079,0.681502441176139
TRAITPOLMF1E_W36,socioeco,high,"$100,000 or more",declared,,0.2638339099735739,0.49530235863690175
TRAITPOLMF1F_W36,gender,male,Male,declared,,0.2963721674270905,0.3617339546798202
TRAITPOLMF1F_W36,gender,female,Female,declared,,0.28016356075800525,0.5603271215160105
TRAITPOLMF1F_W36,age,adult,30-49,declared,,0.25706597396856945,0.3275774479833744
TRAITPOLMF1F_W36,age,older_adult,65+,declared,,0.20676647859539243,0.41353295719078487
TRAITPOLMF1F_W36,education,some schooling,Less than high school,declared,,0.1716255518186166,0.3432511036372331
TRAITPOLMF1F_W36,education,high school,High school graduate,declared,,0.2348862715764234,0.30747052118995183
TRAITPOLMF1F_W36,education,college and more,College graduate/some postgrad,declared,,0.320421177945664,0.3248529408034495
TRAITPOLMF1F_W36,socioeco,low,"Less than $30,000",declared,,0.15288183232917046,0.299040650511438
TRAITPOLMF1F_W36,socioeco,mid,"$50,000-$75,000",declared,,0.24885196316338096,0.49770392632676197
TRAITPOLMF1F_W36,socioeco,high,"$100,000 or more",declared,,0.3374050856844101,0.4183286275792134
TRAITPOLMF1G_W36,gender,male,Male,declared,,0.17017984897550129,0.28558808301354166
TRAITPOLMF1G_W36,gender,female,Female,declared,,0.2107375573675255,0.4056414239238206
TRAITPOLMF1G_W36,age,adult,30-49,declared,,0.2101012139255088,0.4145747965165103
TRAITPOLMF1G_W36,age,older_adult,65+,declared,,0.1718801738995141,0.3437603477990282
TRAITPOLMF1G_W36,education,some schooling,Less than high school,declared,,0.07873202924837053,0.15248550457296778
TRAITPOLMF1G_W36,education,high school,High school graduate,declared,,0.20334614000000006,0.39380139000000003
TRAITPOLMF1G_W36,education,college and more,College graduate/some postgrad,declared,,0.261716655,0.46759918
TRAITPOLMF1G_W36,socioeco,low,"Less than $30,000",declared,,0.17737290574831144,0.35474581149662293
TRAITPOLMF1G_W36,socioeco,mid,"$50,000-$75,000",declared,,0.2265233772652338,0.4530467545304676
TRAITPOLMF1G_W36,socioeco,high,"$100,000 or more",declared,,0.16335163342955017,0.2637558839049929
TRAITPOLWF1A_W36,gender,male,Male,declared,,0.2734350802021877,0.5358714822288344
TRAITPOLWF1A_W36,gender,female,Female,declared,,0.26324325,0.5264865
TRAITPOLWF1A_W36,age,adult,30-49,declared,,0.26624895624189543,0.5324979124837907
TRAITPOLWF1A_W36,age,older_adult,65+,declared,,0.291845485419791,0.5836909708395821
TRAITPOLWF1A_W36,education,some schooling,Less than high school,declared,,0.21343923690693645,0.4268784738138729
TRAITPOLWF1A_W36,education,high school,High school graduate,declared,,0.2808284295605048,0.5616568591210096
TRAITPOLWF1A_W36,education,college and more,College graduate/some postgrad,declared,,0.26400463265693513,0.5280092653138704
TRAITPOLWF1A_W36,socioeco,low,"Less than $30,000",declared,,0.2891788781267176,0.5783577562534352
TRAITPOLWF1A_W36,socioeco,mid,"$50,000-$75,000",declared,,0.34058836806553294,0.681176736131066
TRAITPOLWF1A_W36,socioeco,high,"$100,000 or more",declared,,0.29163821694174763,0.5832764338834953
TRAITPOLWF1C_W36,gender,male,Male,declared,,0.2471181989118839,0.4942363978237678
TRAITPOLWF1C_W36,gender,female,Female,declared,,0.16102776622947698,0.32205553245895396
TRAITPOLWF1C_W36,age,adult,30-49,declared,,0.22474355026073284,0.44948710052146573
TRAITPOLWF1C_W36,age,older_adult,65+,declared,,0.20901983646039995,0.4180396729207999
TRAITPOLWF1C_W36,education,some schooling,Less than high school,declared,,0.22354732139123645,0.4470946427824729
TRAITPOLWF1C_W36,education,high school,High school graduate,declared,,0.23051452106414472,0.46102904212828943
TRAITPOLWF1C_W36,education,college and more,College graduate/some postgrad,declared,,0.21031172156761901,0.4206234431352379
TRAITPOLWF1C_W36,socioeco,low,"Less than $30,000",declared,,0.25689174631128137,0.5137834926225627
TRAITPOLWF1C_W36,socioeco,mid,"$50,000-$75,000",declared,,0.32481826749836384,0.6496365349967277
TRAITPOLWF1C_W36,socioeco,high,"$100,000 or more",declared,,0.24386037384069972,0.48772074768139956
TRAITPOLWF1D_W36,gender,male,Male,declared,,0.27015624968362184,0.5353155978427284
TRAITPOLWF1D_W36,gender,female,Female,declared,,0.31340796959599815,0.6268159391919963
TRAITPOLWF1D_W36,age,adult,30-49,declared,,0.341580749274643,0.6270006350069642
TRAITPOLWF1D_W36,age,older_adult,65+,declared,,0.2815588113189118,0.5506079136356432
TRAITPOLWF1D_W36,education,some schooling,Less than high school,declared,,0.22506764894668557,0.45013529789337103
TRAITPOLWF1D_W36,education,high school,High school graduate,declared,,0.3023720164875116,0.6047440329750231
TRAITPOLWF1D_W36,education,college and more,College graduate/some postgrad,declared,,0.2998943440980849,0.5997886881961698
TRAITPOLWF1D_W36,socioeco,low,"Less than $30,000",declared,,0.272250293703602,0.5445005874072041
TRAITPOLWF1D_W36,socioeco,mid,"$50,000-$75,000",declared,,0.3082695559568535,0.596856560709363
