qkey,attribute,class_idx,class_label,magnitude,wasserstein,total_variation
MAN1D_W29,age,0,child,13.0,0.8698946603924448,0.46338368767870186
MAN1D_W29,age,1,adolescent,1.0,0.05424313111220122,0.02971167374783352
MAN1D_W29,age,1,adolescent,3.0,0.22547583625968154,0.11445957536788455
MAN1D_W29,age,1,adolescent,5.0,0.39010261022827797,0.18139152986635315
MAN1D_W29,age,1,adolescent,7.0,0.2699411625092073,0.13252842372766144
MAN1D_W29,age,1,adolescent,9.0,0.08573220384938836,0.08573220384938846
MAN1D_W29,age,1,adolescent,13.0,0.47959242611268416,0.2618749719644999
MAN1D_W29,age,2,adult,1.0,0.029049149582021372,0.020776706144359343
MAN1D_W29,age,2,adult,3.0,0.03885093135360007,0.035686882747342746
MAN1D_W29,age,2,adult,5.0,0.06338494955657839,0.03956438462283902
MAN1D_W29,age,2,adult,7.0,0.1785595355518226,0.06499376358387315
MAN1D_W29,age,2,adult,9.0,0.3113872403880467,0.11316518738190307
MAN1D_W29,age,2,adult,13.0,0.4442826434432581,0.20662823845227138
MAN1D_W29,age,3,older_adult,1.0,0.06049099696798843,0.030674163727468902
MAN1D_W29,age,3,older_adult,3.0,0.2161914394360888,0.09196449716989617
MAN1D_W29,age,3,older_adult,5.0,0.37061945377795485,0.16444151495583187
MAN1D_W29,age,3,older_adult,7.0,0.3663473054279186,0.1975462934412875
MAN1D_W29,age,3,older_adult,9.0,0.3204380411405012,0.2343232784333325
MAN1D_W29,age,3,older_adult,13.0,0.41979667818278305,0.3826026408335008
MAN1D_W29,education,0,some schooling,1.0,0.033850116341038766,0.03240409800495378
MAN1D_W29,education,0,some schooling,3.0,0.12912847516330747,0.087616837107447
MAN1D_W29,education,0,some schooling,5.0,0.19245949578583893,0.12218540132100729
MAN1D_W29,education,0,some schooling,7.0,0.17126210657475788,0.13285724734285514
MAN1D_W29,education,0,some schooling,9.0,0.14953710602230472,0.14251330043341945
MAN1D_W29,education,0,some schooling,13.0,0.31358489273437373,0.26910452190087286
MAN1D_W29,education,1,high school,1.0,0.10289458854379474,0.07033619919383793
MAN1D_W29,education,1,high school,3.0,0.2136172569552191,0.1392850540238999
MAN1D_W29,education,1,high school,5.0,0.32514444286845473,0.15594916478598492
MAN1D_W29,education,1,high school,7.0,0.49831587633188357,0.22155768368130865
MAN1D_W29,education,1,high school,9.0,0.728540031805991,0.3016227892963108
MAN1D_W29,education,1,high school,13.0,1.023683744823927,0.38793361558445205
MAN1D_W29,education,2,college and more,1.0,0.02984577940308425,0.027081199458376046
MAN1D_W29,education,2,college and more,3.0,0.06931922220176376,0.06931922220176376
MAN1D_W29,education,2,college and more,5.0,0.21350776273437383,0.1477672119008729
MAN1D_W29,education,2,college and more,7.0,0.33577827163425217,0.2043298738758138
MAN1D_W29,education,2,college and more,9.0,0.3751210935631585,0.21401265353481402
MAN1D_W29,education,2,college and more,13.0,0.45233843372367993,0.24845469543673465
MAN1D_W29,socioeco,0,low,1.0,0.1385617481827831,0.05439883083350079
MAN1D_W29,socioeco,0,low,3.0,0.3566321288136337,0.12763391898058926
MAN1D_W29,socioeco,0,low,5.0,0.4387933747034578,0.1640442206720965
MAN1D_W29,socioeco,0,low,7.0,0.41305145784850084,0.17220094672872216
MAN1D_W29,socioeco,0,low,9.0,0.41359882495540323,0.2018108502944302
MAN1D_W29,socioeco,0,low,13.0,0.40952102048899436,0.23243180708307526
MAN1D_W29,socioeco,1,mid,1.0,0.10740462482300567,0.09105248286550684
MAN1D_W29,socioeco,1,mid,3.0,0.23378344273437385,0.18636255810929622
MAN1D_W29,socioeco,1,mid,5.0,0.2996485082800775,0.2232955821225238
MAN1D_W29,socioeco,1,mid,7.0,0.3473547125751078,0.2492023446559678
MAN1D_W29,socioeco,1,mid,9.0,0.3953991724131952,0.2707240813474073
MAN1D_W29,socioeco,1,mid,13.0,0.5010486522846609,0.28636598911391103
MAN1D_W29,socioeco,2,high,1.0,0.26483378758943116,0.15453599465206097
MAN1D_W29,socioeco,2,high,3.0,0.6666498224180715,0.3967613175734015
MAN1D_W29,socioeco,2,high,5.0,0.6964284060714319,0.416393151672137
MAN1D_W29,socioeco,2,high,7.0,0.45218543466490235,0.27766684236690903
MAN1D_W29,socioeco,2,high,9.0,0.0716374674138473,0.037470715374061096
MAN1D_W29,socioeco,2,high,13.0,0.8289908360388838,0.31023400527622946
MAN1E_W29,gender,0,male,1.0,0.17013177829868248,0.0857588491424115
MAN1E_W29,gender,0,male,3.0,0.3123456268765439,0.14036532859634665
MAN1E_W29,gender,0,male,5.0,0.34162618526098915,0.135418058121122
MAN1E_W29,gender,0,male,7.0,0.2973464283530479,0.1878748324127414
MAN1E_W29,gender,0,male,9.0,0.21753803368802987,0.20160614025114507
MAN1E_W29,gender,0,male,13.0,0.2011380079886198,0.09751469902485303
MAN1E_W29,gender,1,female,1.0,0.2150247508767964,0.13829963001740347
MAN1E_W29,gender,1,female,3.0,0.522452592525595,0.3478249088355926
MAN1E_W29,gender,1,female,5.0,0.534745554096103,0.32580170646806117
MAN1E_W29,gender,1,female,7.0,0.36289388090237884,0.15392710442253135
MAN1E_W29,gender,1,female,9.0,0.19588791394135455,0.19588791394135469
MAN1E_W29,gender,1,female,13.0,0.39855745278231103,0.33876706158914205
MAN1E_W29,age,0,child,1.0,0.10315214678407447,0.04435500264414023
MAN1E_W29,age,0,child,3.0,0.30470858872181683,0.13010284921422638
MAN1E_W29,age,0,child,5.0,0.34872836651271655,0.1537084284629157
MAN1E_W29,age,0,child,7.0,0.24426667352760006,0.12654584643781647
MAN1E_W29,age,0,child,9.0,0.13440648983714543,0.10344975430553084
MAN1E_W29,age,0,child,13.0,0.1993829029676481,0.15953025132797422
MAN1E_W29,age,1,adolescent,1.0,0.04188845362217236,0.031555406050549586
MAN1E_W29,age,1,adolescent,3.0,0.11918316846527172,0.04947983337805864
MAN1E_W29,age,1,adolescent,5.0,0.4155182824691082,0.18048384345575585
MAN1E_W29,age,1,adolescent,7.0,0.7783610536367198,0.2825902364416301
MAN1E_W29,age,1,adolescent,9.0,0.9785800002141998,0.34687739653122607
MAN1E_W29,age,1,adolescent,13.0,1.0373539435854224,0.367380422406525
MAN1E_W29,age,2,adult,1.0,0.3181865536367199,0.13329047480611345
MAN1E_W29,age,2,adult,3.0,0.7275130518130188,0.30876817901852294
MAN1E_W29,age,2,adult,5.0,0.8254685874195318,0.359486131608063
MAN1E_W29,age,2,adult,7.0,0.8072167702189444,0.37423657770915497
MAN1E_W29,age,2,adult,9.0,0.7711464995921647,0.3750627191358915
MAN1E_W29,age,2,adult,13.0,0.632165193761604,0.3192436175394312
MAN1E_W29,age,3,older_adult,1.0,0.06782511861246682,0.05125944490411459
MAN1E_W29,age,3,older_adult,3.0,0.1662866088906257,0.16628660889062563
MAN1E_W29,age,3,older_adult,5.0,0.3007513539415477,0.3007513539415476
MAN1E_W29,age,3,older_adult,7.0,0.4242360812632788,0.3973724579805832
MAN1E_W29,age,3,older_adult,9.0,0.6055777034314879,0.49726889936626684
MAN1E_W29,age,3,older_adult,13.0,0.8317927575655458,0.6114787865448363
MAN1E_W29,education,0,some schooling,1.0,0.19959098964490057,0.08247673315657877
MAN1E_W29,education,0,some schooling,3.0,0.5595556526514252,0.23914036209685538
MAN1E_W29,education,0,some schooling,5.0,0.7547591985415365,0.3149463085071873
MAN1E_W29,education,0,some schooling,7.0,0.745158543993011,0.3019516316206923
MAN1E_W29,education,0,some schooling,9.0,0.6437657695576542,0.2729978158282817
MAN1E_W29,education,0,some schooling,13.0,0.39312495665780944,0.17927399218051301
MAN1E_W29,education,1,high school,1.0,0.1269377663632803,0.06725955355836984
MAN1E_W29,education,1,high school,3.0,0.5020782322110934,0.23990712568604647
MAN1E_W29,education,1,high school,5.0,0.7522529619065181,0.3588692221466181
MAN1E_W29,education,1,high school,7.0,0.5064006449449888,0.23563267624079684
MAN1E_W29,education,1,high school,9.0,0.329496478755567,0.14263550885219506
MAN1E_W29,education,1,high school,13.0,0.5671003782261451,0.25002393932393274
MAN1E_W29,education,2,college and more,1.0,0.2713884736367199,0.10798775644163017
MAN1E_W29,education,2,college and more,3.0,0.5419955455233687,0.25341787849001235
MAN1E_W29,education,2,college and more,5.0,0.4989378653933123,0.3075141035422571
MAN1E_W29,education,2,college and more,7.0,0.37818206170693514,0.3238874586780971
MAN1E_W29,education,2,college and more,9.0,0.4204803654411649,0.3927193893846743
MAN1E_W29,education,2,college and more,13.0,0.5796259391609409,0.4785014487944542
MAN1E_W29,socioeco,0,low,1.0,0.11725148114851175,0.06585093617140964
MAN1E_W29,socioeco,0,low,3.0,0.28008719719912845,0.14123677858763223
MAN1E_W29,socioeco,0,low,5.0,0.5175840779024006,0.23715842948832397
MAN1E_W29,socioeco,0,low,7.0,0.6879813393356536,0.33812591131688574
MAN1E_W29,socioeco,0,low,9.0,0.7045810995450981,0.36032931923504374
MAN1E_W29,socioeco,0,low,13.0,0.5600341463632804,0.31658399355836986
MAN1E_W29,socioeco,1,mid,1.0,0.2251935395253753,0.0836105588850919
MAN1E_W29,socioeco,1,mid,3.0,0.5203001824764417,0.2128667550119278
MAN1E_W29,socioeco,1,mid,5.0,0.5497106827705467,0.2549896554331568
MAN1E_W29,socioeco,1,mid,7.0,0.4797942105060441,0.24447230421433658
MAN1E_W29,socioeco,1,mid,9.0,0.422893699368034,0.22368243379853908
MAN1E_W29,socioeco,1,mid,13.0,0.2608782747289665,0.1810732375061978
MAN1E_W29,socioeco,2,high,1.0,0.03704243924654027,0.026514311635516638
MAN1E_W29,socioeco,2,high,3.0,0.1892333526631616,0.14513920056479065
MAN1E_W29,socioeco,2,high,5.0,0.32466151423285095,0.2958402680747663
MAN1E_W29,socioeco,2,high,7.0,0.38859552434821176,0.37337541962546933
MAN1E_W29,socioeco,2,high,9.0,0.42691152198664944,0.4107514622128219
MAN1E_W29,socioeco,2,high,13.0,0.36175292779026225,0.308309375509664
MASC2_W29,gender,0,male,1.0,0.019415921426247235,0.01447821023448239
MASC2_W29,gender,0,male,3.0,0.10817255212983337,0.05002900184228065
MASC2_W29,gender,0,male,5.0,0.2281482294347459,0.11631431514545806
MASC2_W29,gender,0,male,7.0,0.27848204943474586,0.142316885145458
MASC2_W29,gender,0,male,9.0,0.30050250929485556,0.14802089824384765
MASC2_W29,gender,0,male,13.0,0.4365466969936427,0.20313180211317383
MASC2_W29,gender,1,female,1.0,0.07753633706519394,0.05104554156632334
MASC2_W29,gender,1,female,3.0,0.2241471421450775,0.1138515097520585
MASC2_W29,gender,1,female,5.0,0.38304577395040634,0.17088374852931298
MASC2_W29,gender,1,female,7.0,0.6518891794347459,0.35006445514545803
MASC2_W29,gender,1,female,9.0,0.9114255015267265,0.50939220500915
MASC2_W29,gender,1,female,13.0,1.1363595776534265,0.6357405431210441
MASC2_W29,age,0,child,1.0,0.09180938869127252,0.059286355657793145
MASC2_W29,age,0,child,3.0,0.18792508056525417,0.1367203434161981
MASC2_W29,age,0,child,5.0,0.12716581626714205,0.11380774856165612
MASC2_W29,age,0,child,7.0,0.3121822394578387,0.18286198169865756
MASC2_W29,age,0,child,9.0,0.5356346972233141,0.2849013906782635
MASC2_W29,age,0,child,13.0,0.7930991102904424,0.4151659620660969
MASC2_W29,age,1,adolescent,1.0,0.10317002675545561,0.05656920681035048
MASC2_W29,age,1,adolescent,3.0,0.2557902788477333,0.10448158210068377
MASC2_W29,age,1,adolescent,5.0,0.20073520618544677,0.1342592170503629
MASC2_W29,age,1,adolescent,7.0,0.3357330075607634,0.2826075867081785
MASC2_W29,age,1,adolescent,9.0,0.48701652262557626,0.3493829595032524
MASC2_W29,age,1,adolescent,13.0,0.5281261211223133,0.357395568027536
MASC2_W29,age,2,adult,1.0,0.01826968691762529,0.012609912498390337
MASC2_W29,age,2,adult,3.0,0.048912715101423886,0.018829269134990115
MASC2_W29,age,2,adult,5.0,0.05309288159278645,0.0297217808916534
MASC2_W29,age,2,adult,7.0,0.05886919454719264,0.0320239412686179
MASC2_W29,age,2,adult,9.0,0.25671665943474575,0.09839576514545804
MASC2_W29,age,2,adult,13.0,0.5282214330228487,0.23698886605793779
MASC2_W29,age,3,older_adult,1.0,0.0789137670789682,0.04688764152474434
MASC2_W29,age,3,older_adult,3.0,0.2965261092550916,0.18497849290565285
MASC2_W29,age,3,older_adult,5.0,0.42163867836327446,0.29177601919397567
MASC2_W29,age,3,older_adult,7.0,0.45482525943474583,0.3358423965838019
MASC2_W29,age,3,older_adult,9.0,0.6082221564974393,0.39518822815985355
MASC2_W29,age,3,older_adult,13.0,1.5329497197735091,0.5575731863937323
MASC2_W29,education,0,some schooling,1.0,0.1311470583907976,0.09426529929854595
MASC2_W29,education,0,some schooling,3.0,0.3655196033648088,0.2632266407753966
MASC2_W29,education,0,some schooling,5.0,0.3749834560915049,0.28964925129406566
MASC2_W29,education,0,some schooling,7.0,0.2467093474012804,0.24115269723458094
MASC2_W29,education,0,some schooling,9.0,0.29641149064247974,0.21212165489831192
MASC2_W29,education,0,some schooling,13.0,0.8116601544630596,0.4750427787768496
MASC2_W29,education,1,high school,1.0,0.19504980824032858,0.12999213235578924
MASC2_W29,education,1,high school,3.0,0.4495244967340867,0.2612149324153712
MASC2_W29,education,1,high school,5.0,0.663184759434746,0.31508391658380186
MASC2_W29,education,1,high school,7.0,0.9243221233364397,0.38266704970060694
MASC2_W29,education,1,high school,9.0,1.230595211884077,0.49717194445455887
MASC2_W29,education,1,high school,13.0,1.5905996549569084,0.5901385901845911
MASC2_W29,education,2,college and more,1.0,0.024730673884836893,0.0247306738848369
MASC2_W29,education,2,college and more,3.0,0.06904297003961242,0.06080100890132486
MASC2_W29,education,2,college and more,5.0,0.23364913103807405,0.14124194064268603
MASC2_W29,education,2,college and more,7.0,0.40413527033118335,0.21418774890551617
MASC2_W29,education,2,college and more,9.0,0.5501492570781686,0.271469540812582
MASC2_W29,education,2,college and more,13.0,0.7899970136999105,0.3683176710495301
MASC2_W29,socioeco,0,low,1.0,0.09141144389634762,0.051792826603813305
MASC2_W29,socioeco,0,low,3.0,0.29482932061447853,0.16441783988633532
MASC2_W29,socioeco,0,low,5.0,0.44667100811295113,0.22990269981270892
MASC2_W29,socioeco,0,low,7.0,0.5891662121814927,0.24050815346094945
MASC2_W29,socioeco,0,low,9.0,0.7140720054389412,0.31119211041535627
MASC2_W29,socioeco,0,low,13.0,0.8368804194347458,0.38103506514545804
MASC2_W29,socioeco,1,mid,1.0,0.017983823732857965,0.014912511438343865
MASC2_W29,socioeco,1,mid,3.0,0.12259104711076516,0.09902176473466714
MASC2_W29,socioeco,1,mid,5.0,0.32159825971901496,0.21805945319444414
MASC2_W29,socioeco,1,mid,7.0,0.4071440294347458,0.27563236658380186
MASC2_W29,socioeco,1,mid,9.0,0.45877083664871127,0.3061680342525338
MASC2_W29,socioeco,1,mid,13.0,0.6645689784300988,0.36991021755679265
MASC2_W29,socioeco,2,high,1.0,0.07237171056525422,0.04525529341619814
MASC2_W29,socioeco,2,high,3.0,0.11547165056525414,0.06939499341619812
MASC2_W29,socioeco,2,high,5.0,0.014836947157358962,0.011738309265954726
MASC2_W29,socioeco,2,high,7.0,0.28853998839668427,0.18800777199237695
MASC2_W29,socioeco,2,high,9.0,0.5822511206915744,0.3415135113733939
MASC2_W29,socioeco,2,high,13.0,1.004063687017632,0.44948335245140014
S12_W29,gender,0,male,1.0,0.5899003199258751,0.16416574503644338
S12_W29,gender,0,male,3.0,1.0403148479658983,0.3081534433687569
S12_W29,gender,0,male,5.0,1.2759652692176409,0.41135273162079106
S12_W29,gender,0,male,7.0,1.517475909468272,0.5062050275648134
S12_W29,gender,0,male,9.0,1.3731623312563555,0.47950391764997036
S12_W29,gender,0,male,13.0,0.39900103807515286,0.23777269105687945
S12_W29,gender,1,female,1.0,0.469082296685636,0.1447554923459136
S12_W29,gender,1,female,3.0,0.7877605157807699,0.2469024417063897
S12_W29,gender,1,female,5.0,0.8854600367194265,0.2714926566996284
S12_W29,gender,1,female,7.0,1.0151772920079671,0.2935900442622124
S12_W29,gender,1,female,9.0,1.2025289182110421,0.3854337142875374
S12_W29,gender,1,female,13.0,1.3912189220138336,0.5487818438250145
S12_W29,age,0,child,1.0,0.15053799967031106,0.04342589785978583
S12_W29,age,0,child,3.0,0.36297332302437474,0.10377532659536456
S12_W29,age,0,child,5.0,0.4894733486997434,0.14225881825878103
S12_W29,age,0,child,7.0,0.6001748620034976,0.1800898736017974
S12_W29,age,0,child,9.0,0.6432389385945236,0.21045033172980085
S12_W29,age,0,child,13.0,0.3987306702195759,0.1746725240688551
S12_W29,age,1,adolescent,1.0,0.43663855972341115,0.1324862686087605
S12_W29,age,1,adolescent,3.0,1.0220795275094998,0.2711309016024394
S12_W29,age,1,adolescent,5.0,1.2085596599504225,0.30320398701674167
S12_W29,age,1,adolescent,7.0,1.1891590375422978,0.29986764487158174
S12_W29,age,1,adolescent,9.0,1.1704056418904205,0.3016534566648346
S12_W29,age,1,adolescent,13.0,1.0624973802093547,0.3069354899328711
S12_W29,age,2,adult,1.0,0.05412142989345481,0.03874052263117724
S12_W29,age,2,adult,3.0,0.20045909020608155,0.13040637534529334
S12_W29,age,2,adult,5.0,0.3753986930380217,0.20985378293819837
S12_W29,age,2,adult,7.0,0.5083817209684025,0.3021948866454988
S12_W29,age,2,adult,9.0,0.5077446303214169,0.33918391253410823
S12_W29,age,2,adult,13.0,0.647447635831518,0.44597597715206133
S12_W29,age,3,older_adult,1.0,0.42453117582980004,0.14121005044338675
S12_W29,age,3,older_adult,3.0,0.9361239970442834,0.4623992634219018
S12_W29,age,3,older_adult,5.0,1.284545678089428,0.8007355172497764
S12_W29,age,3,older_adult,7.0,1.4849792532471906,0.9043017298806696
S12_W29,age,3,older_adult,9.0,1.5100262790508605,0.9170943677700673
S12_W29,age,3,older_adult,13.0,1.5147268604879418,0.9196811084848425
S12_W29,education,0,some schooling,1.0,0.15112375640770065,0.05797469337576583
S12_W29,education,0,some schooling,3.0,0.2575003851500077,0.08905211178104222
S12_W29,education,0,some schooling,5.0,0.19398803272255172,0.14088646401899585
S12_W29,education,0,some schooling,7.0,0.6230687792197016,0.20555229135463257
S12_W29,education,0,some schooling,9.0,1.4711876920004565,0.4420764965895701
S12_W29,education,0,some schooling,13.0,1.7614581007085688,0.5422135495936817
S12_W29,education,1,high school,1.0,0.16005336640891205,0.04769688812847351
S12_W29,education,1,high school,3.0,0.44745665830670106,0.13522498142259956
S12_W29,education,1,high school,5.0,0.5921052950682487,0.18824286552704772
S12_W29,education,1,high school,7.0,0.8683795173675902,0.28686997573739953
S12_W29,education,1,high school,9.0,0.8177346500124154,0.29248495868994284
S12_W29,education,1,high school,13.0,0.6303697531726425,0.2735785965815443
S12_W29,education,2,college and more,1.0,0.14401570953348186,0.0633805611323342
S12_W29,education,2,college and more,3.0,0.436617274995343,0.2191230668313941
S12_W29,education,2,college and more,5.0,0.5442362878710947,0.4036794030796378
S12_W29,education,2,college and more,7.0,0.5247197614043921,0.49364105757772053
S12_W29,education,2,college and more,9.0,0.5685643087676142,0.5408178772323201
S12_W29,education,2,college and more,13.0,0.6303836497647888,0.5702989044305687
S12_W29,socioeco,0,low,1.0,0.3327106466542126,0.09083310181666197
S12_W29,socioeco,0,low,3.0,0.6381981600235417,0.2164708779811492
S12_W29,socioeco,0,low,5.0,0.2968130279465164,0.27748353737102255
S12_W29,socioeco,0,low,7.0,0.4129584889750756,0.34526425374885183
S12_W29,socioeco,0,low,9.0,0.3269470904975719,0.3217486500013299
S12_W29,socioeco,0,low,13.0,0.6982269497290634,0.31852540735400103
S12_W29,socioeco,1,mid,1.0,0.594251577651961,0.18058305002059166
S12_W29,socioeco,1,mid,3.0,1.2882253957296512,0.45620023455094816
S12_W29,socioeco,1,mid,5.0,1.4292783000178215,0.5330379923313245
S12_W29,socioeco,1,mid,7.0,1.1807483230415434,0.47471560178691996
S12_W29,socioeco,1,mid,9.0,0.9526622657588689,0.5132305711438959
S12_W29,socioeco,1,mid,13.0,0.9334873493902355,0.6299355479844326
S12_W29,socioeco,2,high,1.0,0.1947940937086482,0.0694956261697228
S12_W29,socioeco,2,high,3.0,0.761591682347379,0.2899732938919443
S12_W29,socioeco,2,high,5.0,1.1740302345230362,0.43868728393416984
S12_W29,socioeco,2,high,7.0,1.0693114936701376,0.44213629153018646
S12_W29,socioeco,2,high,9.0,0.6065625721312516,0.44652104893042105
S12_W29,socioeco,2,high,13.0,0.5411539665245473,0.5094545735751148
S13_W29,gender,0,male,1.0,0.29836099648833836,0.08148473443711471
S13_W29,gender,0,male,3.0,0.8803865512663572,0.2687596406950238
S13_W29,gender,0,male,5.0,1.3524611787325456,0.47000929301950717
S13_W29,gender,0,male,7.0,1.7485059648798473,0.6441862791459838
S13_W29,gender,0,male,9.0,2.006160212920536,0.6696027894578575
S13_W29,gender,0,male,13.0,1.4142165282843309,0.4627145092542902
S13_W29,gender,1,female,1.0,0.1186748047732096,0.033014263834241664
S13_W29,gender,1,female,3.0,0.12467466852357739,0.08715138141011662
S13_W29,gender,1,female,5.0,0.17408772077144813,0.138330321236557
S13_W29,gender,1,female,7.0,0.3267227812507172,0.1430724818605005
S13_W29,gender,1,female,9.0,0.5257962732877776,0.3082397452538099
S13_W29,gender,1,female,13.0,0.6085029635855501,0.37320861092476093
S13_W29,age,0,child,1.0,0.06544783754289675,0.04150046231464827
S13_W29,age,0,child,3.0,0.10988850151363994,0.0613209134048461
S13_W29,age,0,child,5.0,0.12439231791712033,0.06101462618460972
S13_W29,age,0,child,7.0,0.16732546762660983,0.10048685719492732
S13_W29,age,0,child,9.0,0.19877443178012083,0.12277738502071998
S13_W29,age,0,child,13.0,0.1585725908595113,0.13622140560696078
S13_W29,age,1,adolescent,1.0,0.32478343649566876,0.16451278329025565
S13_W29,age,1,adolescent,3.0,0.5512085191496511,0.31034494466506113
S13_W29,age,1,adolescent,5.0,0.6038138266824107,0.3476328022768193
S13_W29,age,1,adolescent,7.0,0.555487823931842,0.3076281767992243
S13_W29,age,1,adolescent,9.0,0.4314124678456895,0.22360378155566207
S13_W29,age,1,adolescent,13.0,0.16536923895175498,0.11605705617336995
S13_W29,age,2,adult,1.0,0.21659121388434094,0.11179486799913324
S13_W29,age,2,adult,3.0,0.7133838679365263,0.3626761323716075
S13_W29,age,2,adult,5.0,1.0791483288253845,0.6055314670173529
S13_W29,age,2,adult,7.0,1.1981713485493,0.6946079432677411
S13_W29,age,2,adult,9.0,1.1375117388253844,0.668937387017353
S13_W29,age,2,adult,13.0,0.5347015508586773,0.3497849023188198
S13_W29,age,3,older_adult,1.0,0.33955458991969445,0.1777956292488866
S13_W29,age,3,older_adult,3.0,1.2699132919711469,0.7331760522135814
S13_W29,age,3,older_adult,5.0,1.4298846092807693,0.8480937274166332
S13_W29,age,3,older_adult,7.0,1.4352785085857556,0.852320496979359
S13_W29,age,3,older_adult,9.0,1.4357426787148535,0.8529788070595762
S13_W29,age,3,older_adult,13.0,1.4354273691758963,0.8531320872659178
S13_W29,education,0,some schooling,1.0,0.13700746357731775,0.0703819778514038
S13_W29,education,0,some schooling,3.0,0.20781169145319098,0.13337667572129341
S13_W29,education,0,some schooling,5.0,0.25016419245620425,0.20077464617582574
S13_W29,education,0,some schooling,7.0,0.19625626993513196,0.19069250976441415
S13_W29,education,0,some schooling,9.0,0.2733067880369976,0.15473139259329083
S13_W29,education,0,some schooling,13.0,1.647985393627415,0.531889831674049
S13_W29,education,1,high school,1.0,0.17657111631854427,0.09632392919056545
S13_W29,education,1,high school,3.0,0.48724035733489535,0.2791542180708032
S13_W29,education,1,high school,5.0,0.6234151672083831,0.34058071929306016
S13_W29,education,1,high school,7.0,1.0917907611033195,0.4028855142197632
S13_W29,education,1,high school,9.0,1.6581527249249834,0.499109178901394
S13_W29,education,1,high school,13.0,1.6969982923875269,0.542347519037503
S13_W29,education,2,college and more,1.0,0.05218332710472614,0.03697911630792727
S13_W29,education,2,college and more,3.0,0.10080773876244349,0.0725995937447632
S13_W29,education,2,college and more,5.0,0.29210687584213757,0.2040156740803135
S13_W29,education,2,college and more,7.0,0.6560343236431447,0.38002476902935917
S13_W29,education,2,college and more,9.0,0.9132383217183909,0.4592181680873765
S13_W29,education,2,college and more,13.0,1.0330440166281727,0.46545586686644946
S13_W29,socioeco,0,low,1.0,0.1904351632505633,0.12322190841739626
S13_W29,socioeco,0,low,3.0,0.5193237703864755,0.37798152755963055
S13_W29,socioeco,0,low,5.0,0.5564938532078552,0.5071140850047897
S13_W29,socioeco,0,low,7.0,0.6352745423694183,0.6049816761359167
S13_W29,socioeco,0,low,9.0,0.7041940911030515,0.6370976241481702
S13_W29,socioeco,0,low,13.0,1.0527336368601383,0.6427023237405687
S13_W29,socioeco,1,mid,1.0,0.2566421049015404,0.155030498464082
S13_W29,socioeco,1,mid,3.0,0.5015605795152075,0.3141798322975521
S13_W29,socioeco,1,mid,5.0,0.5556303820944133,0.35307331346046716
S13_W29,socioeco,1,mid,7.0,0.3929205640288148,0.2724369079572813
S13_W29,socioeco,1,mid,9.0,0.37862687927371286,0.29245448159503257
S13_W29,socioeco,1,mid,13.0,0.844104095032237,0.5611743779932726
S13_W29,socioeco,2,high,1.0,0.07426689852357746,0.04801772686644938
S13_W29,socioeco,2,high,3.0,0.3669655685235775,0.23550172686644943
S13_W29,socioeco,2,high,5.0,0.6384068812782598,0.4086089386021258
S13_W29,socioeco,2,high,7.0,0.7983878604463703,0.476240762769835
S13_W29,socioeco,2,high,9.0,0.9806312336755489,0.5220905437226794
S13_W29,socioeco,2,high,13.0,0.9682051277054238,0.49290936909318844
SEENFEM_W29,gender,0,male,1.0,0.08462515259346053,0.05360861356079222
SEENFEM_W29,gender,0,male,3.0,0.11040822708968871,0.08432775386082805
SEENFEM_W29,gender,0,male,5.0,0.1950142984250029,0.08566215343426477
SEENFEM_W29,gender,0,male,7.0,0.5060256208946394,0.19494094287022384
SEENFEM_W29,gender,0,male,9.0,0.5168581518795479,0.20632503999413068
SEENFEM_W29,gender,0,male,13.0,0.3888799780402026,0.19851897975994887
SEENFEM_W29,gender,1,female,1.0,0.10705111124006482,0.05588571862909445
SEENFEM_W29,gender,1,female,3.0,0.2494510640880639,0.11192656974991148
SEENFEM_W29,gender,1,female,5.0,0.4855479024192817,0.20904518004558797
SEENFEM_W29,gender,1,female,7.0,0.7714636345707275,0.38611707227765857
SEENFEM_W29,gender,1,female,9.0,0.9480937545495212,0.5023447042720796
SEENFEM_W29,gender,1,female,13.0,1.1047191845495214,0.5887438742720796
SEENFEM_W29,age,0,child,1.0,0.07850166194022277,0.04509216517123331
SEENFEM_W29,age,0,child,3.0,0.20986831133086653,0.13108727657917119
SEENFEM_W29,age,0,child,5.0,0.1505947972586777,0.11783012057272212
SEENFEM_W29,age,0,child,7.0,0.16430446454952127,0.07427510427207953
SEENFEM_W29,age,0,child,9.0,0.40536240259405915,0.18083085877294447
SEENFEM_W29,age,0,child,13.0,0.6686414066271715,0.3283177934336442
SEENFEM_W29,age,1,adolescent,1.0,0.15001791312494278,0.08244287233977388
SEENFEM_W29,age,1,adolescent,3.0,0.47562621048747555,0.2384873652302527
SEENFEM_W29,age,1,adolescent,5.0,0.6424914008498468,0.26094797176836537
SEENFEM_W29,age,1,adolescent,7.0,0.1868807962623842,0.0974985280500295
SEENFEM_W29,age,1,adolescent,9.0,0.35194011545047876,0.24130363124430992
SEENFEM_W29,age,1,adolescent,13.0,0.5485841890283163,0.3314546233709075
SEENFEM_W29,age,2,adult,1.0,0.025904334414305286,0.016344860590515584
SEENFEM_W29,age,2,adult,3.0,0.01975718716398206,0.019757187163982073
SEENFEM_W29,age,2,adult,5.0,0.05971279849398228,0.05299626276606173
