qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
TRAITBIZMF2E_W36,female,0.17283576999999656,Neutral (N=0),0.17283576999999656,0.0
TRAITBIZMF2G_W36,male,0.29870142500002345,Neutral (N=0),0.29870142500002345,0.0
TRAITBIZMF2G_W36,female,0.28878790000002347,Neutral (N=0),0.28878790000002347,0.0
TRAITBIZWF2C_W36,male,0.28185371500002987,Neutral (N=0),0.28185371500002987,0.0
TRAITBIZWF2C_W36,female,0.3668503936685488,Neutral (N=0),0.3668503936685488,0.0
TRAITBIZWF2D_W36,male,0.21753039500002946,Neutral (N=0),0.21753039500002946,0.0
TRAITBIZWF2D_W36,female,0.2773076900000294,Neutral (N=0),0.2773076900000294,0.0
TRAITBIZWF2E_W36,male,0.3417648999999999,Neutral (N=0),0.3417648999999999,0.0
TRAITBIZWF2E_W36,female,0.36490381499999996,Neutral (N=0),0.36490381499999996,0.0
TRAITBIZWF2G_W36,male,0.39649989103498506,Neutral (N=0),0.39649989103498506,0.0
TRAITBIZWF2G_W36,female,0.389266624999988,Neutral (N=0),0.389266624999988,0.0
TRAITPOLMF1B_W36,male,0.3613009700055721,Neutral (N=0),0.3613009700055721,0.0
TRAITPOLMF1B_W36,female,0.31438612000557203,Neutral (N=0),0.31438612000557203,0.0
TRAITPOLMF1C_W36,male,0.21098871500119293,Neutral (N=0),0.21098871500119293,0.0
TRAITPOLMF1C_W36,female,0.15212253000119302,Neutral (N=0),0.15212253000119302,0.0
TRAITPOLMF1D_W36,male,0.20421579795789502,Neutral (N=0),0.20421579795789502,0.0
TRAITPOLMF1D_W36,female,0.18144306181449893,Neutral (N=0),0.18144306181449893,0.0
TRAITPOLMF1E_W36,male,0.13403976499852754,Neutral (N=0),0.13403976499852754,0.0
TRAITPOLMF1E_W36,female,0.17038739999852753,Neutral (N=0),0.17038739999852753,0.0
TRAITPOLMF1F_W36,male,0.2996795918535948,Neutral (N=0),0.2996795918535948,0.0
TRAITPOLMF1F_W36,female,0.3202601380957376,Neutral (N=0),0.3202601380957376,0.0
TRAITPOLMF1G_W36,male,0.24452265499996922,Neutral (N=0),0.24452265499996922,0.0
TRAITPOLMF1G_W36,female,0.2696367373035974,Neutral (N=0),0.2696367373035974,0.0
TRAITPOLWF1A_W36,male,0.2164458550010649,Neutral (N=0),0.2164458550010649,0.0
TRAITPOLWF1A_W36,female,0.2650640750010649,Neutral (N=0),0.2650640750010649,0.0
TRAITPOLWF1C_W36,male,0.34879406500512866,Neutral (N=0),0.34879406500512866,0.0
TRAITPOLWF1C_W36,female,0.35871460859284454,Neutral (N=0),0.35871460859284454,0.0
TRAITPOLWF1D_W36,male,0.21402349000005405,Neutral (N=0),0.21402349000005405,0.0
TRAITPOLWF1D_W36,female,0.17986826820135782,Neutral (N=0),0.17986826820135782,0.0
TRAITPOLWF1E_W36,male,0.3116991750000427,Neutral (N=0),0.3116991750000427,0.0
TRAITPOLWF1E_W36,female,0.40189117000004265,Neutral (N=0),0.40189117000004265,0.0
TRAITPOLWF1F_W36,male,0.3121246999967482,Neutral (N=0),0.3121246999967482,0.0
TRAITPOLWF1F_W36,female,0.3863344549967481,Neutral (N=0),0.3863344549967481,0.0
TRAITPOLWF1G_W36,male,0.3180281381802922,Neutral (N=0),0.3180281381802922,0.0
TRAITPOLWF1G_W36,female,0.3454344550000054,Neutral (N=0),0.3454344550000054,0.0
WHYNOTBIZF2A_W36,male,0.7615347812703084,Neutral (N=0),0.7615347812703084,0.0
WHYNOTBIZF2A_W36,female,0.5546014912703082,Neutral (N=0),0.5546014912703082,0.0
WHYNOTBIZF2B_W36,male,0.7775022400000228,Neutral (N=0),0.7775022400000228,0.0
WHYNOTBIZF2B_W36,female,0.46963986000002267,Neutral (N=0),0.46963986000002267,0.0
